alpha,n,t,err
6.350000000000001,0,24999,0.09047269471889223
6.350000000000001,1,24999,0.09141588716704627
6.350000000000001,2,24999,0.08792384372346268
6.350000000000001,3,24999,0.1606788291429593
6.350000000000001,4,24999,0.08736721697944604
6.350000000000001,5,24999,0.0850745694864916
6.350000000000001,6,24999,0.10624772226629255
6.350000000000001,7,24999,0.09273810219032774
6.350000000000001,8,24999,0.0765898003719299
6.350000000000001,9,24999,0.1309533529251275
6.350000000000001,10,24999,0.08996742738103122
6.350000000000001,11,24999,0.10128367405672777
6.350000000000001,12,24999,0.07994815059788853
6.350000000000001,13,24999,0.0983957173447877
6.350000000000001,14,24999,0.08011613384764439
6.350000000000001,15,24999,0.1267323640172149
6.350000000000001,16,24999,0.10753807716145504
6.350000000000001,17,24999,0.1146608825648519
6.350000000000001,18,24999,0.1075240394649735
6.350000000000001,19,24999,0.10350026952309539
6.450000000000001,0,24999,0.08052518284273025
6.450000000000001,1,24999,0.08719643191633925
6.450000000000001,2,24999,0.08571590953867352
6.450000000000001,3,24999,0.09334335914073989
6.450000000000001,4,24999,0.1046810946681046
6.450000000000001,5,24999,0.09709307579506683
6.450000000000001,6,24999,0.09073942311288544
6.450000000000001,7,24999,0.10979333382539215
6.450000000000001,8,24999,0.11964553105427156
6.450000000000001,9,24999,0.13962552670406198
6.450000000000001,10,24999,0.07446339426823574
6.450000000000001,11,24999,0.11125511567444087
6.450000000000001,12,24999,0.11388300808874195
6.450000000000001,13,24999,0.07939754002914866
6.450000000000001,14,24999,0.08373495892807717
6.450000000000001,15,24999,0.08305879702961276
6.450000000000001,16,24999,0.10227167373873133
6.450000000000001,17,24999,0.06738869156292196
6.450000000000001,18,24999,0.09480682743725005
6.450000000000001,19,24999,0.07218134205821349
6.550000000000001,0,24999,0.10107368915037158
6.550000000000001,1,24999,0.0818709131482661
6.550000000000001,2,24999,0.10054177931899491
6.550000000000001,3,24999,0.10331258058403751
6.550000000000001,4,24999,0.10058741608557077
6.550000000000001,5,24999,0.09344711316252487
6.550000000000001,6,24999,0.09719948668203626
6.550000000000001,7,24999,0.10201094652145341
6.550000000000001,8,24999,0.10947018116079527
6.550000000000001,9,24999,0.10917656010891505
6.550000000000001,10,24999,0.11061776648221595
6.550000000000001,11,24999,0.07778822296619864
6.550000000000001,12,24999,0.12213499955187318
6.550000000000001,13,24999,0.09730226415225429
6.550000000000001,14,24999,0.1102965186211878
6.550000000000001,15,24999,0.08842646219958435
6.550000000000001,16,24999,0.09195281033224167
6.550000000000001,17,24999,0.08256498471996922
6.550000000000001,18,24999,0.07858611814338091
6.550000000000001,19,24999,0.08327943495360667
6.650000000000001,0,24999,0.10889057537704683
6.650000000000001,1,24999,0.10345796942754207
6.650000000000001,2,24999,0.06128513494055589
6.650000000000001,3,24999,0.09972236317694358
6.650000000000001,4,24999,0.06964285023221511
6.650000000000001,5,24999,0.0606671922941336
6.650000000000001,6,24999,0.10255860668482072
6.650000000000001,7,24999,0.09355822181190122
6.650000000000001,8,24999,0.09067901839075179
6.650000000000001,9,24999,0.10229131934500166
6.650000000000001,10,24999,0.09025889959542614
6.650000000000001,11,24999,0.10013714635472855
6.650000000000001,12,24999,0.08257338079403813
6.650000000000001,13,24999,0.09477985854367996
6.650000000000001,14,24999,0.09378126440457364
6.650000000000001,15,24999,0.0930799044907671
6.650000000000001,16,24999,0.09206629763099493
6.650000000000001,17,24999,0.09550629214992357
6.650000000000001,18,24999,0.09631787593886636
6.650000000000001,19,24999,0.12290813529162918
6.750000000000001,0,24999,0.10749535657619759
6.750000000000001,1,24999,0.11636880204128235
6.750000000000001,2,24999,0.08779368249577789
6.750000000000001,3,24999,0.11276681364674597
6.750000000000001,4,24999,0.1215648803509448
6.750000000000001,5,24999,0.10570622109836957
6.750000000000001,6,24999,0.08525902154192241
6.750000000000001,7,24999,0.12235574408732487
6.750000000000001,8,24999,0.0861854747353742
6.750000000000001,9,24999,0.07464895105438062
6.750000000000001,10,24999,0.07955987634224124
6.750000000000001,11,24999,0.056285873431619754
6.750000000000001,12,24999,0.09380764504248314
6.750000000000001,13,24999,0.10370983053886182
6.750000000000001,14,24999,0.11005277538528468
6.750000000000001,15,24999,0.08312727079411979
6.750000000000001,16,24999,0.0888542511974575
6.750000000000001,17,24999,0.08922621408981671
6.750000000000001,18,24999,0.12104503936449716
6.750000000000001,19,24999,0.09586306281753612
6.850000000000001,0,24999,0.09313871627349951
6.850000000000001,1,24999,0.1278773226372025
6.850000000000001,2,24999,0.12033409533673961
6.850000000000001,3,24999,0.10958965962347457
6.850000000000001,4,24999,0.09993649191598153
6.850000000000001,5,24999,0.07622814782909104
6.850000000000001,6,24999,0.09410504880681841
6.850000000000001,7,24999,0.09131375834785455
6.850000000000001,8,24999,0.0812320231033955
6.850000000000001,9,24999,0.09158381926671988
6.850000000000001,10,24999,0.10876293418227984
6.850000000000001,11,24999,0.09830371383188681
6.850000000000001,12,24999,0.09049061922764952
6.850000000000001,13,24999,0.1047904967822037
6.850000000000001,14,24999,0.10369354373725839
6.850000000000001,15,24999,0.11764065370145754
6.850000000000001,16,24999,0.10726600098084366
6.850000000000001,17,24999,0.09505697030480077
6.850000000000001,18,24999,0.12997407211818204
6.850000000000001,19,24999,0.11272812307545035
6.950000000000001,0,24999,0.13004139319343672
6.950000000000001,1,24999,0.09988354937724402
6.950000000000001,2,24999,0.07907404865959629
6.950000000000001,3,24999,0.08951345630308123
6.950000000000001,4,24999,0.10363460058069691
6.950000000000001,5,24999,0.0962949278671926
6.950000000000001,6,24999,0.1044617094186745
6.950000000000001,7,24999,0.08055778903784
6.950000000000001,8,24999,0.07607886289069969
6.950000000000001,9,24999,0.10802326026073528
6.950000000000001,10,24999,0.09404675631190618
6.950000000000001,11,24999,0.09515376828541287
6.950000000000001,12,24999,0.1107488162443802
6.950000000000001,13,24999,0.10292911775223601
6.950000000000001,14,24999,0.08752137891612138
6.950000000000001,15,24999,0.11003450340167273
6.950000000000001,16,24999,0.0994323955335033
6.950000000000001,17,24999,0.10564158111634227
6.950000000000001,18,24999,0.09525683169980867
6.950000000000001,19,24999,0.11789350942943522
7.050000000000002,0,24999,0.09103846838165139
7.050000000000002,1,24999,0.08045439670341467
7.050000000000002,2,24999,0.14641883930459687
7.050000000000002,3,24999,0.08916142229274923
7.050000000000002,4,24999,0.09161766004648145
7.050000000000002,5,24999,0.08436164232748489
7.050000000000002,6,24999,0.08963227514527122
7.050000000000002,7,24999,0.08855757704336886
7.050000000000002,8,24999,0.09621701318450322
7.050000000000002,9,24999,0.10061206077639921
7.050000000000002,10,24999,0.08921625274478359
7.050000000000002,11,24999,0.09010821163180545
7.050000000000002,12,24999,0.10968030236403553
7.050000000000002,13,24999,0.0861641638199689
7.050000000000002,14,24999,0.09571994988947283
7.050000000000002,15,24999,0.11744962765590919
7.050000000000002,16,24999,0.09845442420844507
7.050000000000002,17,24999,0.09458582581342362
7.050000000000002,18,24999,0.0983538507953647
7.050000000000002,19,24999,0.09981341870828324
7.150000000000001,0,24999,0.12021452326677472
7.150000000000001,1,24999,0.12119912680354591
7.150000000000001,2,24999,0.08711784310862934
7.150000000000001,3,24999,0.08958320598019602
7.150000000000001,4,24999,0.09650396106981417
7.150000000000001,5,24999,0.0932003702578612
7.150000000000001,6,24999,0.10352090479462843
7.150000000000001,7,24999,0.11756770323870967
7.150000000000001,8,24999,0.10715297706571701
7.150000000000001,9,24999,0.08686579220161232
7.150000000000001,10,24999,0.08924097577820887
7.150000000000001,11,24999,0.10216699401920631
7.150000000000001,12,24999,0.07323708537102495
7.150000000000001,13,24999,0.11190588231981233
7.150000000000001,14,24999,0.1246042143556043
7.150000000000001,15,24999,0.1102661027312243
7.150000000000001,16,24999,0.07710157487695579
7.150000000000001,17,24999,0.08834424465666434
7.150000000000001,18,24999,0.13773177792540056
7.150000000000001,19,24999,0.10454108165346715
7.250000000000001,0,24999,0.08688697629679816
7.250000000000001,1,24999,0.11034128520038877
7.250000000000001,2,24999,0.09958850360286126
7.250000000000001,3,24999,0.08202901303629231
7.250000000000001,4,24999,0.11072265446603013
7.250000000000001,5,24999,0.08587168294679481
7.250000000000001,6,24999,0.10208669899641891
7.250000000000001,7,24999,0.1031913303369097
7.250000000000001,8,24999,0.07693641450912124
7.250000000000001,9,24999,0.10131918774219237
7.250000000000001,10,24999,0.10656274217142418
7.250000000000001,11,24999,0.11022414389373057
7.250000000000001,12,24999,0.09885003082802098
7.250000000000001,13,24999,0.08920497967634033
7.250000000000001,14,24999,0.08240371023078887
7.250000000000001,15,24999,0.08551558918049319
7.250000000000001,16,24999,0.09368306394302206
7.250000000000001,17,24999,0.0984030871179614
7.250000000000001,18,24999,0.08282861396832734
7.250000000000001,19,24999,0.10536091047101902
7.350000000000001,0,24999,0.10777429586096743
7.350000000000001,1,24999,0.0759816293093301
7.350000000000001,2,24999,0.11694723229004297
7.350000000000001,3,24999,0.10716815590351698
7.350000000000001,4,24999,0.10310372722939877
7.350000000000001,5,24999,0.09286079239978254
7.350000000000001,6,24999,0.10590591001713293
7.350000000000001,7,24999,0.10309514407136014
7.350000000000001,8,24999,0.1329886643321249
7.350000000000001,9,24999,0.09216392060058404
7.350000000000001,10,24999,0.08997727615374088
7.350000000000001,11,24999,0.11946781712993636
7.350000000000001,12,24999,0.08414219570404197
7.350000000000001,13,24999,0.10749838580015328
7.350000000000001,14,24999,0.09711041436615102
7.350000000000001,15,24999,0.1009274288756638
7.350000000000001,16,24999,0.130195256954193
7.350000000000001,17,24999,0.10137684263742193
7.350000000000001,18,24999,0.08281932677781753
7.350000000000001,19,24999,0.11562083191732757
7.450000000000001,0,24999,0.08733236357060245
7.450000000000001,1,24999,0.1074814949735134
7.450000000000001,2,24999,0.12748250319552296
7.450000000000001,3,24999,0.11812063124060948
7.450000000000001,4,24999,0.10518434148128801
7.450000000000001,5,24999,0.09171525810231441
7.450000000000001,6,24999,0.08434949851846917
7.450000000000001,7,24999,0.10986737027607535
7.450000000000001,8,24999,0.10684838497079974
7.450000000000001,9,24999,0.12685959930803867
7.450000000000001,10,24999,0.09179971024735295
7.450000000000001,11,24999,0.08153588096501725
7.450000000000001,12,24999,0.10440078989056543
7.450000000000001,13,24999,0.10999654060361022
7.450000000000001,14,24999,0.10494850399090117
7.450000000000001,15,24999,0.11711901197756149
7.450000000000001,16,24999,0.09170560689705042
7.450000000000001,17,24999,0.1077149808620824
7.450000000000001,18,24999,0.11064751999760121
7.450000000000001,19,24999,0.09024922325453781
7.550000000000002,0,24999,0.10091961919448127
7.550000000000002,1,24999,0.08399809537968149
7.550000000000002,2,24999,0.09962269131292112
7.550000000000002,3,24999,0.08493999461268023
7.550000000000002,4,24999,0.11127992099972571
7.550000000000002,5,24999,0.12191377275274833
7.550000000000002,6,24999,0.08845748696910476
7.550000000000002,7,24999,0.12228928941719805
7.550000000000002,8,24999,0.08832005161117176
7.550000000000002,9,24999,0.1457298991606855
7.550000000000002,10,24999,0.09174707126200068
7.550000000000002,11,24999,0.07396737560284848
7.550000000000002,12,24999,0.10471836849943143
7.550000000000002,13,24999,0.09069652819168207
7.550000000000002,14,24999,0.12585991912011107
7.550000000000002,15,24999,0.07034969498900903
7.550000000000002,16,24999,0.14573525046593133
7.550000000000002,17,24999,0.10106159264422448
7.550000000000002,18,24999,0.1096041759601856
7.550000000000002,19,24999,0.07961184474494168
7.650000000000001,0,24999,0.11398380499493534
7.650000000000001,1,24999,0.08783171692989769
7.650000000000001,2,24999,0.08105197988391921
7.650000000000001,3,24999,0.10874396970721295
7.650000000000001,4,24999,0.07388942260864763
7.650000000000001,5,24999,0.07922749247839629
7.650000000000001,6,24999,0.1254727986491213
7.650000000000001,7,24999,0.0995739752192262
7.650000000000001,8,24999,0.10020602303408982
7.650000000000001,9,24999,0.10106138073345958
7.650000000000001,10,24999,0.0784151201497823
7.650000000000001,11,24999,0.0861283347155126
7.650000000000001,12,24999,0.08831016519288529
7.650000000000001,13,24999,0.09596652872403202
7.650000000000001,14,24999,0.09750571743761131
7.650000000000001,15,24999,0.0977087804323088
7.650000000000001,16,24999,0.09591561890455276
7.650000000000001,17,24999,0.10027028117408651
7.650000000000001,18,24999,0.062344713944247
7.650000000000001,19,24999,0.09215216791223238
7.750000000000001,0,24999,0.11560964988289499
7.750000000000001,1,24999,0.10651727387599881
7.750000000000001,2,24999,0.11636119044274566
7.750000000000001,3,24999,0.09559622673811702
7.750000000000001,4,24999,0.10962733744359844
7.750000000000001,5,24999,0.09372907574067066
7.750000000000001,6,24999,0.11618304413508503
7.750000000000001,7,24999,0.07813344875680552
7.750000000000001,8,24999,0.09719470560902871
7.750000000000001,9,24999,0.10356221760372665
7.750000000000001,10,24999,0.08176923678412307
7.750000000000001,11,24999,0.08180952773461142
7.750000000000001,12,24999,0.11527875251167333
7.750000000000001,13,24999,0.0845080749593219
7.750000000000001,14,24999,0.07718072717209905
7.750000000000001,15,24999,0.11157808649391085
7.750000000000001,16,24999,0.08949196653192094
7.750000000000001,17,24999,0.09128396349841637
7.750000000000001,18,24999,0.09974500834665269
7.750000000000001,19,24999,0.09907456934093768
7.850000000000001,0,24999,0.08113047438760117
7.850000000000001,1,24999,0.09602642729320048
7.850000000000001,2,24999,0.09554186297745891
7.850000000000001,3,24999,0.10285853896880046
7.850000000000001,4,24999,0.07943431212551394
7.850000000000001,5,24999,0.0804074046634664
7.850000000000001,6,24999,0.06734198245692259
7.850000000000001,7,24999,0.09557071348351653
7.850000000000001,8,24999,0.09534422477228273
7.850000000000001,9,24999,0.08886368680172492
7.850000000000001,10,24999,0.09614898077166088
7.850000000000001,11,24999,0.08318518771875807
7.850000000000001,12,24999,0.06739929951704976
7.850000000000001,13,24999,0.10898638388257893
7.850000000000001,14,24999,0.10650179032978857
7.850000000000001,15,24999,0.11576770965883579
7.850000000000001,16,24999,0.09441943264050336
7.850000000000001,17,24999,0.1132465695416461
7.850000000000001,18,24999,0.08274202411388056
7.850000000000001,19,24999,0.12890348639142846
7.950000000000001,0,24999,0.12181760001494756
7.950000000000001,1,24999,0.09822597378119967
7.950000000000001,2,24999,0.076205972316619
7.950000000000001,3,24999,0.10387878259918597
7.950000000000001,4,24999,0.08705583035342747
7.950000000000001,5,24999,0.0778706545864881
7.950000000000001,6,24999,0.09711530143786426
7.950000000000001,7,24999,0.09915641594788971
7.950000000000001,8,24999,0.1069385995685196
7.950000000000001,9,24999,0.07037662677580649
7.950000000000001,10,24999,0.08186662045254632
7.950000000000001,11,24999,0.08456178277829976
7.950000000000001,12,24999,0.14520693751837843
7.950000000000001,13,24999,0.09212116047751981
7.950000000000001,14,24999,0.09588362433716455
7.950000000000001,15,24999,0.09380081676107284
7.950000000000001,16,24999,0.09626729001564772
7.950000000000001,17,24999,0.1053741077717418
7.950000000000001,18,24999,0.10041554244427302
7.950000000000001,19,24999,0.08718602290532908
8.050000000000002,0,24999,0.09743242971075218
8.050000000000002,1,24999,0.07489429507999928
8.050000000000002,2,24999,0.09100242445140809
8.050000000000002,3,24999,0.06518918779164182
8.050000000000002,4,24999,0.11333173881994998
8.050000000000002,5,24999,0.08634391600897615
8.050000000000002,6,24999,0.07988734487297404
8.050000000000002,7,24999,0.0918649788783829
8.050000000000002,8,24999,0.08237116268570621
8.050000000000002,9,24999,0.09066671463078184
8.050000000000002,10,24999,0.13006948386077155
8.050000000000002,11,24999,0.10632824711333858
8.050000000000002,12,24999,0.08759018001838109
8.050000000000002,13,24999,0.10378310042689334
8.050000000000002,14,24999,0.09071044399800325
8.050000000000002,15,24999,0.10068611937008688
8.050000000000002,16,24999,0.06712480150033208
8.050000000000002,17,24999,0.10297675070606487
8.050000000000002,18,24999,0.09510203175821097
8.050000000000002,19,24999,0.07318280359291215
8.150000000000002,0,24999,0.1068476833912023
8.150000000000002,1,24999,0.077037656710955
8.150000000000002,2,24999,0.07852191401667738
8.150000000000002,3,24999,0.10897687491833621
8.150000000000002,4,24999,0.06886994719673868
8.150000000000002,5,24999,0.10262593209704203
8.150000000000002,6,24999,0.08503006573236506
8.150000000000002,7,24999,0.09603834167422438
8.150000000000002,8,24999,0.07952966735606463
8.150000000000002,9,24999,0.1243208888765736
8.150000000000002,10,24999,0.10273093302785623
8.150000000000002,11,24999,0.09355250623438728
8.150000000000002,12,24999,0.08828722923968574
8.150000000000002,13,24999,0.09752249108049413
8.150000000000002,14,24999,0.10798503700607828
8.150000000000002,15,24999,0.11599852397158793
8.150000000000002,16,24999,0.05866613096260373
8.150000000000002,17,24999,0.09093110311928311
8.150000000000002,18,24999,0.10788974052359548
8.150000000000002,19,24999,0.08188124514090782
8.250000000000002,0,24999,0.09881767831408488
8.250000000000002,1,24999,0.0803407433265793
8.250000000000002,2,24999,0.12169547295124986
8.250000000000002,3,24999,0.07897048347473283
8.250000000000002,4,24999,0.10129854990180233
8.250000000000002,5,24999,0.08692506012972877
8.250000000000002,6,24999,0.12316137342875702
8.250000000000002,7,24999,0.08969568967254081
8.250000000000002,8,24999,0.09962172824411804
8.250000000000002,9,24999,0.07573759120885236
8.250000000000002,10,24999,0.08994124623482067
8.250000000000002,11,24999,0.09993761026345205
8.250000000000002,12,24999,0.08468304401135135
8.250000000000002,13,24999,0.09381994449497859
8.250000000000002,14,24999,0.11179476075596805
8.250000000000002,15,24999,0.09345410881633227
8.250000000000002,16,24999,0.10013735277705114
8.250000000000002,17,24999,0.11021014248647949
8.250000000000002,18,24999,0.07127124692358913
8.250000000000002,19,24999,0.10691034812223554
8.350000000000003,0,24999,0.10821368739789806
8.350000000000003,1,24999,0.0686014911995459
8.350000000000003,2,24999,0.07256100735938724
8.350000000000003,3,24999,0.09456550929838047
8.350000000000003,4,24999,0.0949752367190733
8.350000000000003,5,24999,0.09085515912891458
8.350000000000003,6,24999,0.09462608135217371
8.350000000000003,7,24999,0.12027073893187368
8.350000000000003,8,24999,0.07981422481966513
8.350000000000003,9,24999,0.06920653590445755
8.350000000000003,10,24999,0.08811925077875468
8.350000000000003,11,24999,0.11198641155804273
8.350000000000003,12,24999,0.08485379295536159
8.350000000000003,13,24999,0.10302914861883053
8.350000000000003,14,24999,0.07360613851506567
8.350000000000003,15,24999,0.09132125299621095
8.350000000000003,16,24999,0.12927102589763492
8.350000000000003,17,24999,0.08517284141263655
8.350000000000003,18,24999,0.09929061636802734
8.350000000000003,19,24999,0.10862900058247188
8.450000000000003,0,24999,0.1146663196418587
8.450000000000003,1,24999,0.10538094834675875
8.450000000000003,2,24999,0.08980888336271285
8.450000000000003,3,24999,0.08356630062595324
8.450000000000003,4,24999,0.09701962284490584
8.450000000000003,5,24999,0.11976202327853211
8.450000000000003,6,24999,0.08676092737848438
8.450000000000003,7,24999,0.0888736264037464
8.450000000000003,8,24999,0.12563191563734633
8.450000000000003,9,24999,0.08241101590234669
8.450000000000003,10,24999,0.10781577367161371
8.450000000000003,11,24999,0.10404621614124479
8.450000000000003,12,24999,0.0939441500434005
8.450000000000003,13,24999,0.07970192786400826
8.450000000000003,14,24999,0.09834638194736481
8.450000000000003,15,24999,0.09372792308702425
8.450000000000003,16,24999,0.07265586494550232
8.450000000000003,17,24999,0.08180064625930508
8.450000000000003,18,24999,0.0888520444399351
8.450000000000003,19,24999,0.11921802195227746
8.550000000000002,0,24999,0.08354056432225779
8.550000000000002,1,24999,0.10325881962990809
8.550000000000002,2,24999,0.07784967691313706
8.550000000000002,3,24999,0.07586630021567703
8.550000000000002,4,24999,0.09954150097585569
8.550000000000002,5,24999,0.08697987800592202
8.550000000000002,6,24999,0.0805560949508085
8.550000000000002,7,24999,0.10035894281384655
8.550000000000002,8,24999,0.09626596814797089
8.550000000000002,9,24999,0.09198163846483565
8.550000000000002,10,24999,0.08942956201594626
8.550000000000002,11,24999,0.11791147455554013
8.550000000000002,12,24999,0.0914708301863944
8.550000000000002,13,24999,0.07948591927949533
8.550000000000002,14,24999,0.09843964907939776
8.550000000000002,15,24999,0.08521865326864608
8.550000000000002,16,24999,0.0883644967049693
8.550000000000002,17,24999,0.07074508291671774
8.550000000000002,18,24999,0.1096567238031414
8.550000000000002,19,24999,0.08667700854066666
8.650000000000002,0,24999,0.12087872022613223
8.650000000000002,1,24999,0.11716956730049825
8.650000000000002,2,24999,0.07876636784143697
8.650000000000002,3,24999,0.11686403407539789
8.650000000000002,4,24999,0.09138530070364
8.650000000000002,5,24999,0.061824834060627804
8.650000000000002,6,24999,0.09860332937518623
8.650000000000002,7,24999,0.0884160742226184
8.650000000000002,8,24999,0.08978868139907249
8.650000000000002,9,24999,0.06510831271617329
8.650000000000002,10,24999,0.07677863568013099
8.650000000000002,11,24999,0.09429733148394781
8.650000000000002,12,24999,0.09784696376449681
8.650000000000002,13,24999,0.0939557751358157
8.650000000000002,14,24999,0.09618245529815088
8.650000000000002,15,24999,0.11767380804220165
8.650000000000002,16,24999,0.09294454502626402
8.650000000000002,17,24999,0.10131557087345862
8.650000000000002,18,24999,0.05940633653107606
8.650000000000002,19,24999,0.12743504385712795
8.750000000000002,0,24999,0.08587821474370501
8.750000000000002,1,24999,0.06809644565748074
8.750000000000002,2,24999,0.100393701588739
8.750000000000002,3,24999,0.07064414287590387
8.750000000000002,4,24999,0.08154238979606208
8.750000000000002,5,24999,0.11221984997069712
8.750000000000002,6,24999,0.09407345135478103
8.750000000000002,7,24999,0.1018022845707552
8.750000000000002,8,24999,0.10073903718678824
8.750000000000002,9,24999,0.10799874581130166
8.750000000000002,10,24999,0.0807829208227267
8.750000000000002,11,24999,0.10840593593855742
8.750000000000002,12,24999,0.08593140151112483
8.750000000000002,13,24999,0.08324449904201645
8.750000000000002,14,24999,0.11274439621160241
8.750000000000002,15,24999,0.1061526387460217
8.750000000000002,16,24999,0.07284177502534071
8.750000000000002,17,24999,0.09326718832871629
8.750000000000002,18,24999,0.09302230880661895
8.750000000000002,19,24999,0.08514757300436561
8.850000000000003,0,24999,0.0869179643716231
8.850000000000003,1,24999,0.09786015846349598
8.850000000000003,2,24999,0.09527728364429665
8.850000000000003,3,24999,0.11760558647009116
8.850000000000003,4,24999,0.10761619143498397
8.850000000000003,5,24999,0.08977831317404356
8.850000000000003,6,24999,0.10965182112290321
8.850000000000003,7,24999,0.10237154028063025
8.850000000000003,8,24999,0.06375675628885728
8.850000000000003,9,24999,0.11065644130550971
8.850000000000003,10,24999,0.10363487533385127
8.850000000000003,11,24999,0.09021815668743961
8.850000000000003,12,24999,0.0699311480801523
8.850000000000003,13,24999,0.07014523122728566
8.850000000000003,14,24999,0.06886847091524603
8.850000000000003,15,24999,0.11564054158681396
8.850000000000003,16,24999,0.12007010689221594
8.850000000000003,17,24999,0.08148141285907784
8.850000000000003,18,24999,0.08582804619552281
8.850000000000003,19,24999,0.0684051216048751
8.950000000000003,0,24999,0.08259743322864115
8.950000000000003,1,24999,0.09764243119425664
8.950000000000003,2,24999,0.10163191010019174
8.950000000000003,3,24999,0.10064953234068293
8.950000000000003,4,24999,0.08867902480686918
8.950000000000003,5,24999,0.0905322861179908
8.950000000000003,6,24999,0.08832685351830595
8.950000000000003,7,24999,0.08451258554700503
8.950000000000003,8,24999,0.08321662976724674
8.950000000000003,9,24999,0.10057647102924312
8.950000000000003,10,24999,0.09679537813808262
8.950000000000003,11,24999,0.09923770901322905
8.950000000000003,12,24999,0.09554482511714428
8.950000000000003,13,24999,0.08806804149073381
8.950000000000003,14,24999,0.07643225192846796
8.950000000000003,15,24999,0.07543439739248245
8.950000000000003,16,24999,0.10236709401457351
8.950000000000003,17,24999,0.10179938643292268
8.950000000000003,18,24999,0.08867312772337715
8.950000000000003,19,24999,0.12181145526909673
9.050000000000002,0,24999,0.11793256134871766
9.050000000000002,1,24999,0.0994295138070876
9.050000000000002,2,24999,0.07387959784912865
9.050000000000002,3,24999,0.06893276294572694
9.050000000000002,4,24999,0.07551409799792387
9.050000000000002,5,24999,0.08257701942513077
9.050000000000002,6,24999,0.08351712488824889
9.050000000000002,7,24999,0.11174652501580085
9.050000000000002,8,24999,0.10116739182725182
9.050000000000002,9,24999,0.07982062141267299
9.050000000000002,10,24999,0.09194108594816686
9.050000000000002,11,24999,0.06708655796446544
9.050000000000002,12,24999,0.10375473781320839
9.050000000000002,13,24999,0.09954449197559244
9.050000000000002,14,24999,0.08901897936544803
9.050000000000002,15,24999,0.09857173928519283
9.050000000000002,16,24999,0.08981793966445194
9.050000000000002,17,24999,0.08997205159534974
9.050000000000002,18,24999,0.1025646875055041
9.050000000000002,19,24999,0.09728533247092777
