P,Q,t,eta,E,E_test
2000,200,1300,0.05,0.04461321046824096,0.04169358727970948
2000,200,1350,0.05,0.04420160044015808,0.04219552340366457
2000,200,1400,0.05,0.043835792681571936,0.041984943120465294
2000,200,1450,0.05,0.043360841244265286,0.04192083475653611
2000,200,1500,0.05,0.04283670772605963,0.04138001137149799
2000,200,1550,0.05,0.042638465977101234,0.041368602283270224
2000,200,1600,0.05,0.04244682955043519,0.041531652651508176
2000,200,1650,0.05,0.042372310028813184,0.041085723636049856
2000,200,1700,0.05,0.04236420688229275,0.0407734694906216
2000,200,1750,0.05,0.04170887431669395,0.04045719169945035
2000,200,1800,0.05,0.04139965537618851,0.04069313157929127
2000,200,1850,0.05,0.04129762593949339,0.04018841688683603
2000,200,1900,0.05,0.040893311440391385,0.039926299096606416
2000,200,1950,0.05,0.04121683239043455,0.04075409922617238
2000,200,2000,0.05,0.04073810742613728,0.04009405184962041
2000,200,2050,0.05,0.040635966816799075,0.03990389696319024
2000,200,2100,0.05,0.040349366308941995,0.040052048024693906
2000,200,2150,0.05,0.04020856733801674,0.039496168909768856
2000,200,2200,0.05,0.040308948141113236,0.040110402595857596
2000,200,2250,0.05,0.04024549877802946,0.04098754992351477
2000,200,2300,0.05,0.040117969419154,0.04096229811563167
2000,200,2350,0.05,0.03997884537239802,0.04110013556230026
2000,200,2400,0.05,0.04067681792588086,0.04119577480463572
2000,200,2450,0.05,0.040423127672054894,0.0412222485856596
2000,200,2500,0.05,0.039997461102023076,0.03986770115253524
2000,200,2550,0.05,0.040395831861565486,0.04104866025672177
2000,200,2600,0.05,0.040354208410866794,0.041658454897957026
2000,200,2650,0.05,0.03965211175777368,0.039269943490837664
2000,200,2700,0.05,0.03976383519895358,0.03973589764469532
2000,200,2750,0.05,0.03950712821826951,0.03916404359190325
2000,200,2800,0.05,0.03938332119391171,0.03922746878243241
2000,200,2850,0.05,0.03903420617748494,0.03882058313188627
2000,200,2900,0.05,0.0389695674119404,0.0399100606980254
2000,200,2950,0.05,0.03875059474017687,0.04008150229143652
2000,200,3000,0.05,0.03895097659710523,0.04022451753330881
2000,200,3050,0.05,0.03888321793403646,0.04052857354460847
2000,200,3100,0.05,0.04224575166498484,0.045301984471652595
2000,200,3150,0.05,0.041439246998848024,0.04488224415254835
2000,200,3200,0.05,0.041024517905897284,0.044706985812029004
2000,200,3250,0.05,0.04060067742059503,0.04439852530474657
2000,200,3300,0.05,0.03960636568302445,0.04234053204831838
2000,200,3350,0.05,0.03957482373988805,0.042592324322431284
2000,200,3400,0.05,0.03913319140426466,0.042323505569183836
2000,200,3450,0.05,0.03878782597682883,0.04214804195929652
2000,200,3500,0.05,0.03921865015840063,0.04270117705780972
2000,200,3550,0.05,0.03839896084349691,0.03889927220647474
2000,200,3600,0.05,0.03811671470302425,0.038705950125373395
2000,200,3650,0.05,0.03786097368667198,0.03819175115277634
2000,200,3700,0.05,0.03762898976544528,0.037434514151595356
2000,200,3750,0.05,0.037493508810775816,0.03763251206247331
2000,200,3800,0.05,0.03654388169500542,0.03640917332558051
2000,200,3850,0.05,0.03612155354957765,0.03634543249227867
2000,200,3900,0.05,0.03590439627984317,0.03619440184482695
2000,200,3950,0.05,0.03567458572545556,0.03631159964630752
2000,200,4000,0.05,0.03548355563372927,0.03628707288503474
2000,200,4050,0.05,0.035298168669202136,0.03592134724787263
2000,200,4100,0.05,0.03510209534605102,0.03589653102820618
2000,200,4150,0.05,0.035264882732476445,0.03618570750905738
2000,200,4200,0.05,0.03641519963126405,0.03660126166960539
2000,200,4250,0.05,0.03597780258629746,0.036196905683696434
2000,200,4300,0.05,0.036436470512253454,0.036690861775616576
2000,200,4350,0.05,0.036092897621165236,0.03610429582993926
2000,200,4400,0.05,0.03582927260139465,0.03576845934130613
2000,200,4450,0.05,0.035431463043563996,0.03511694790195913
2000,200,4500,0.05,0.03508851073334168,0.034819055381858435
2000,200,4550,0.05,0.03465250945931911,0.03457739556949288
2000,200,4600,0.05,0.03467029938505318,0.03493805415543639
2000,200,4650,0.05,0.035053319896656776,0.03613193831416321
2000,200,4700,0.05,0.03533819434487939,0.03693524987035832
2000,200,4750,0.05,0.03554341817550801,0.037604909836055474
2000,200,4800,0.05,0.03502649129471408,0.03693509668966075
2000,200,4850,0.05,0.03453443564279605,0.036204655209732546
2000,200,4900,0.05,0.03441119194059383,0.03638602918661696
2000,200,4950,0.05,0.034126627091942294,0.03574233311397378
2000,200,0,0.05,0.5090587617381471,0.4893490569297855
2000,200,50,0.05,0.40785659867852614,0.473808443136463
2000,200,100,0.05,0.292013792545388,0.3265348092201246
2000,200,150,0.05,0.22868155122231063,0.26736329250855495
2000,200,200,0.05,0.1469305430557541,0.13978592113703428
2000,200,250,0.05,0.12170573253747065,0.11613336817704777
2000,200,300,0.05,0.10435478769164054,0.11711946728759283
2000,200,350,0.05,0.09675208359061861,0.10202282626986803
2000,200,400,0.05,0.08413928177221557,0.08579453759575685
2000,200,450,0.05,0.07399307040736557,0.07525569848929828
2000,200,500,0.05,0.07482914569198403,0.07297821018105688
2000,200,550,0.05,0.06969361585264652,0.07177244476451236
